name,specialty,street_address,city,state,zip,rating,num_reviews,next_appt,num_appts_next_5days,sponsored,education,languages,gender,npi,insurance
"Dr. David Khasidy, MD",Primary Care Doctor,111-29 Queens Blvd,Forest Hills,NY,11375,4.12,130,12/16/21 16:45,0,FALSE,"['Medical School - Tbilisi State Medical University Faculty of MedicineLong Island Jewish Medical Center, Residency in Internal Medicine']","['English', 'Russian']",Male,1417995358,"['1199SEIU', 'AARP', 'Aetna', 'AgeWell New York', 'American Republic Insurance Company', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Alabama', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Mississippi', 'Blue Cross Blue Shield of Montana', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of North Dakota', 'Blue Cross Blue Shield of Oklahoma', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Tennessee', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Western New York', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'Capital Blue Cross', 'CareFirst Blue Cross Blue Shield  (Health)', 'Caterpillar', 'Centers Plan for Healthy Living', 'Cigna', 'Consolidated Health Plans', 'Elderplan', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Empire BlueCross BlueShield HealthPlus', 'Excellus Blue Cross Blue Shield', 'Fidelis Care (NY)', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GeoBlue', 'Harvard Pilgrim Health Care', 'HealthFirst (NY)', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Horizon Blue Cross Blue Shield of New Jersey', 'Humana', 'Independence Blue Cross', 'Medicaid', 'Medicare', 'Memorial Hermann', 'Moda Health', 'Multiplan PHCS', 'Oscar Health Insurance Co.', 'Oxford (UnitedHealthcare)', 'POMCO', 'Premera Blue Cross', 'Regence Blue Cross Blue Shield', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'Tufts Health Plan', 'US Health Group', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Community Plan', 'UnitedHealthcare Oxford', 'VNS Choice Health Plans', 'VillageCareMax', 'Wellmark Blue Cross Blue Shield', ""Workers' Compensation""]"
"Dr. David Krumholz, MD",Primary Care Doctor,"110-50 71st Rd, Suite 1A",Forest Hills,NY,11375,4.15,171,12/21/21 13:00,0,FALSE,"['Medical School - Universidad Autónoma de Guadalajara Facultad de Medicina GuadalajaraThe Brookdale University Hospital and Medical Center, Residency in Internal Medicine']",['English'],Male,1205914405,"['1199SEIU', 'AARP', 'Aetna', 'AmeriHealth', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Alabama', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Tennessee', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Western New York', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'Capital Blue Cross', 'CareFirst Blue Cross Blue Shield  (Health)', 'Caterpillar', 'Cigna', 'Consolidated Health Plans', 'Elderplan', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'Empire Blue Cross Blue Shield (Health)', 'Empire Plan', 'Excellus Blue Cross Blue Shield', 'Fidelis Care (NY)', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GeoBlue', 'Guardian', 'Health Net', 'HealthFirst (NY)', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Horizon Blue Cross Blue Shield of New Jersey', 'Independence Blue Cross', 'MagnaCare', 'Medicare', 'Memorial Hermann', 'MetroPlus Health Plan', 'Multiplan PHCS', 'Oxford (UnitedHealthcare)', 'Premera Blue Cross', 'Regence Blue Cross Blue Shield', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford', 'Wellmark Blue Cross Blue Shield']"
"Caitlyn O'Neil, WHNP, MSN",Women's Health Nurse Practitioner,"109-33 71st Rd, Suite 2G",Forest Hills,NY,11375,4.8,20,12/15/21 14:30,0,FALSE,"[""Vanderbilt University, Master's in Women's Health NursingMacalester College (Bachelor's)""]",['English'],Female,1083263628,"['1199SEIU', 'AARP', 'Aetna', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Blue Choice Health Plan', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Alabama', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Tennessee', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Western New York', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'CHAMPVA', 'Capital Blue Cross', 'CareConnect', 'CareFirst Blue Cross Blue Shield  (Health)', 'Caterpillar', 'Cigna', 'Consolidated Health Plans', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Empire Plan', 'Excellus Blue Cross Blue Shield', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GEHA', 'GWH-Cigna (formerly Great West Healthcare)', 'GeoBlue', 'Harvard Pilgrim Health Care', 'Health Net', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Horizon Blue Cross Blue Shield of New Jersey', 'Independence Blue Cross', 'MagnaCare', 'Medicare', 'Memorial Hermann', 'Multiplan PHCS', 'North Shore LIJ CareConnect', 'Oxford (UnitedHealthcare)', 'Palmetto GBA', 'Premera Blue Cross', 'Regence Blue Cross Blue Shield', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Community Plan', 'UnitedHealthcare Oxford', 'Vytra', 'Wellmark Blue Cross Blue Shield']"
"Rachel Levine, NP",Adult Nurse Practitioner,"109-33 71st Rd, Suite 2G",Forest Hills,NY,11375,4.97,34,1/16/22 8:30,0,FALSE,"[""State University of New York, Stony Brook, Master's in Nursing""]",['English'],Female,1922552041,"['1199SEIU', 'AARP', 'Aetna', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Blue Choice Health Plan', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Alabama', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Tennessee', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Western New York', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'CHAMPVA', 'Capital Blue Cross', 'CareConnect', 'CareFirst Blue Cross Blue Shield  (Health)', 'Caterpillar', 'Cigna', 'Consolidated Health Plans', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Empire Plan', 'Excellus Blue Cross Blue Shield', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GEHA', 'GWH-Cigna (formerly Great West Healthcare)', 'GeoBlue', 'Harvard Pilgrim Health Care', 'Health Net', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Horizon Blue Cross Blue Shield of New Jersey', 'Independence Blue Cross', 'MagnaCare', 'Medicare', 'Memorial Hermann', 'Multiplan PHCS', 'North Shore LIJ CareConnect', 'Oxford (UnitedHealthcare)', 'Palmetto GBA', 'Premera Blue Cross', 'Regence Blue Cross Blue Shield', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Community Plan', 'UnitedHealthcare Oxford', 'Vytra', 'Wellmark Blue Cross Blue Shield']"
"Dr. William Turner, MD",Emergency Medicine Physician,111-29 Queens Blvd,Forest Hills,NY,11375,4.6,5,12/14/21 9:30,3,FALSE,"['Medical School - University of Texas Medical Branch, Doctor of Medicine']",['English'],Male,1467496844,"['AARP', 'American Republic Insurance Company', 'Caterpillar', 'Cigna', 'Consolidated Health Plans', 'Empire BlueCross BlueShield HealthPlus', 'Fidelis Care (NY)', 'Harvard Pilgrim Health Care', 'HealthFirst (NY)', 'Humana', 'Medicaid', 'Medicare', 'Memorial Hermann', 'Moda Health', 'Multiplan PHCS', 'POMCO', 'Tufts Health Plan', 'US Health Group', 'UnitedHealthOne', 'UnitedHealthcare', 'VillageCareMax']"
"Nadejda Tihomirovs, NP",Adult Nurse Practitioner,111-29 Queens Blvd,Forest Hills,NY,11375,,0,12/17/21 9:00,0,FALSE,"[""City University of New York, College of Staten Island, Master's in Adult Gerontology NursingCollege of Mount Saint Vincent (Bachelor’s)City University of New York, Brooklyn College (Bachelor’s)City University of New York, Brooklyn College, Master's in Mental Health CounselingCity University of New York, Kingsborough Community College (Associate's)""]","['English', 'Russian']",Female,1578159968,
"Dr. Yana Ryzhakova, DNP, NP",Nurse Practitioner,111-29 Queens Blvd,Forest Hills,NY,11375,3.67,3,12/20/21 10:30,0,FALSE,"['Wilkes University, Doctorate in Family Nursing']","['English', 'Russian']",Female,1033576863,"['1199SEIU', 'AARP', 'American Republic Insurance Company', 'Caterpillar', 'Cigna', 'Consolidated Health Plans', 'Elderplan', 'Empire Blue Cross Blue Shield (Health)', 'Empire BlueCross BlueShield HealthPlus', 'Empire Plan', 'Fidelis Care (NY)', 'Harvard Pilgrim Health Care', 'Humana', 'Medicaid', 'Memorial Hermann', 'Moda Health', 'Multiplan PHCS', 'Oxford (UnitedHealthcare)', 'POMCO', 'Tufts Health Plan', 'US Health Group', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford', 'VillageCareMax']"
"Dr. Afshin Tavakoly, MD",Primary Care Doctor,"40-11 Warren St, 2nd floor",Elmhurst,NY,11373,4.8,492,12/20/21 13:30,0,FALSE,"['Medical School - Shiraz University of Medical Sciences School of Medicine, Doctor of MedicineIcahn School of Medicine at Mount Sinai (Residency)']","['English', 'Spanish', 'Hebrew']",Male,1700059680,"['1199SEIU', 'AARP', 'Aetna', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Alabama', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Tennessee', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Western New York', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'CHAMPVA', 'Capital Blue Cross', 'CareFirst Blue Cross Blue Shield  (Health)', 'Cigna', 'Elderplan', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'Empire Blue Cross Blue Shield (Health)', 'Empire Plan', 'Excellus Blue Cross Blue Shield', 'Fidelis Care (NY)', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GeoBlue', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Horizon Blue Cross Blue Shield of New Jersey', 'Humana', 'Independence Blue Cross', 'Medicare', 'MetroPlus Health Plan', 'Oxford (UnitedHealthcare)', 'Premera Blue Cross', 'Regence Blue Cross Blue Shield', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford', 'Wellmark Blue Cross Blue Shield']"
"Dr. Nidhi Dugar, MD",Primary Care Doctor,34-29 83rd St,Jackson Heights,NY,11372,4.73,108,1/3/22 14:00,0,FALSE,"['Medical School - Kasturba Medical College Manipal, Bachelor of Medicine, Bachelor of SurgeryFlushing Hospital Medical Center, Residency in Internal Medicine']","['English', 'Hindi']",Female,1588656771,"['AARP', 'Aetna', 'Affinity Health Plan', 'AgeWell New York', 'American Republic Insurance Company', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Western New York', 'Blue Shield of Northeastern New York', 'Caterpillar', 'Cigna', 'Consolidated Health Plans', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'Empire Blue Cross Blue Shield (Health)', 'Empire BlueCross BlueShield HealthPlus', 'Empire Plan', 'Health Plus', 'HealthFirst (NY)', 'Horizon Blue Cross Blue Shield of New Jersey', 'MagnaCare', 'Medicaid', 'Medicare', 'Memorial Hermann', 'MetroPlus Health Plan', 'Moda Health', 'Multiplan PHCS', 'Oxford (UnitedHealthcare)', 'POMCO', 'Tufts Health Plan', 'US Health Group', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Community Plan', 'UnitedHealthcare Oxford', 'Wellcare']"
"Dr. Sophia Brown, NP, DNP",Nurse Practitioner,7701 30th Ave,Astoria,NY,11370,4.5,4,12/15/21 8:00,0,FALSE,"['State University of New York, Downstate Medical Center, Doctor of Nursing Practice']",['English'],Female,1164838611,"['1199SEIU', 'Aetna', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Alabama', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Tennessee', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Western New York', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'Capital Blue Cross', 'CareFirst Blue Cross Blue Shield  (Health)', 'Cigna', 'Empire Blue Cross Blue Shield (Health)', 'Excellus Blue Cross Blue Shield', 'Fidelis Care (NY)', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GeoBlue', 'HealthFirst (NY)', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Horizon Blue Cross Blue Shield of New Jersey', 'Independence Blue Cross', 'Medicaid', 'Medicare', 'MetroPlus Health Plan', 'Oxford (UnitedHealthcare)', 'Premera Blue Cross', 'Regence Blue Cross Blue Shield', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'Wellmark Blue Cross Blue Shield']"
"Dr. Carlos Gonzalez, MD",Primary Care Doctor,41-07 76th Street,Elmhurst,NY,11373,4.75,369,12/13/21 10:00,2,FALSE,"['Medical School - Universidad Central del Caribe School of Medicine, Doctor of MedicineUniversidad de Puerto Rico (Bachelor’s)The Brooklyn Hospital Center, Internship in Internal MedicineThe Brooklyn Hospital Center, Residency in Internal Medicine']","['English', 'Spanish']",Male,1437162054,"['1199SEIU', 'AARP', 'Aetna', 'AmeriGroup', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Alabama', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Tennessee', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Western New York', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'Capital Blue Cross', 'CareFirst Blue Cross Blue Shield  (Health)', 'Caterpillar', 'Cigna', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Excellus Blue Cross Blue Shield', 'Fidelis Care (NY)', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GeoBlue', 'Health Plus', 'HealthFirst (NY)', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Horizon Blue Cross Blue Shield of New Jersey', 'Independence Blue Cross', 'MagnaCare', 'Medicare', 'MetLife', 'MetroPlus Health Plan', 'Oxford (UnitedHealthcare)', 'Premera Blue Cross', 'Regence Blue Cross Blue Shield', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford', 'Wellcare', 'Wellmark Blue Cross Blue Shield']"
"Dr. Saniya Ahmed, MD",Primary Care Doctor,4016 74th Street,Elmhurst,NY,11373,4.87,87,12/13/21 13:10,3,FALSE,"['Medical School - Dow Medical College, Bachelor of Medicine, Bachelor of Surgery']","['English', 'Hindi', 'Urdu', 'Bengali', 'Nepali']",Female,1669759684,"['1199SEIU', 'AARP', 'Aetna', 'Aetna Better Health', 'Affinity Health Plan', 'AgeWell New York', 'AmeriGroup', 'AmeriHealth', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'ArchCare', 'Arkansas Blue Cross Blue Shield', 'Blue Choice Health Plan', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Alabama', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Tennessee', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Western New York', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'CDPHP', 'Capital Blue Cross', 'CareConnect', 'CareFirst Blue Cross Blue Shield  (Health)', 'Caterpillar', 'CenterLight Healthcare', ""Children's Community Health Plan"", 'Choice Care Network', 'Cigna', 'Community First Health Plans', 'Community Health Choice', 'Easy Choice Health Plan of New York', 'Elderplan', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Empire BlueCross BlueShield HealthPlus', 'Empire Plan', 'Excellus Blue Cross Blue Shield', 'Fidelis Care (NY)', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GeoBlue', 'Harvard Pilgrim Health Care', 'HealthFirst (NY)', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Horizon Blue Cross Blue Shield of New Jersey', 'Humana', 'Independence Blue Cross', 'Integra', 'MagnaCare', 'Medicaid', 'Medicare', 'MetroPlus Health Plan', 'Premera Blue Cross', 'Regence Blue Cross Blue Shield', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Community Plan', 'VillageCareMax', 'Wellmark Blue Cross Blue Shield']"
